DATE,LAT,LNG,ACC
Wed Nov 20 13:45:20 EST 2024,33.479258333333334,-81.96850166666667,9.3
Wed Nov 20 13:45:19 EST 2024,33.479166666666664,-81.96852833333334,9.7
Wed Nov 20 13:44:54 EST 2024,33.479258333333334,-81.96848666666666,9.9
Wed Nov 20 13:44:50 EST 2024,33.479326666666665,-81.96845,9.7
Wed Nov 20 13:44:46 EST 2024,33.47925333333333,-81.96847166666666,9.5
Wed Nov 20 13:44:43 EST 2024,33.479328333333335,-81.96843,9.3
Wed Nov 20 13:44:40 EST 2024,33.479373333333335,-81.96842333333333,9.1
Wed Nov 20 13:44:38 EST 2024,33.47943833333333,-81.96840999999999,9.0
Wed Nov 20 13:44:36 EST 2024,33.479503333333334,-81.968385,8.9
Wed Nov 20 13:44:29 EST 2024,33.47956666666666,-81.96835,8.3
Wed Nov 20 13:44:27 EST 2024,33.47962166666667,-81.96832666666666,8.1
Wed Nov 20 13:44:25 EST 2024,33.479665,-81.96830333333334,7.9
Wed Nov 20 13:44:18 EST 2024,33.479731666666666,-81.96827,7.3
Wed Nov 20 13:44:13 EST 2024,33.47969166666667,-81.96829666666666,6.9
Wed Nov 20 13:44:09 EST 2024,33.479645,-81.96831,6.7
Wed Nov 20 13:44:03 EST 2024,33.479595,-81.96832166666667,6.4
Wed Nov 20 13:43:32 EST 2024,33.47954333333333,-81.96836166666667,7.3
Wed Nov 20 13:43:26 EST 2024,33.47957833333333,-81.96832666666666,7.9
Wed Nov 20 13:43:22 EST 2024,33.47953333333333,-81.96833333333333,8.4
Wed Nov 20 13:43:20 EST 2024,33.47948833333333,-81.96835666666666,8.2
Wed Nov 20 13:43:18 EST 2024,33.47943333333333,-81.96838333333334,8.1
Wed Nov 20 13:43:15 EST 2024,33.479385,-81.96839166666668,7.8
Wed Nov 20 13:43:14 EST 2024,33.479335,-81.9684,7.7
Wed Nov 20 13:43:05 EST 2024,33.47925166666666,-81.968405,7.0
Wed Nov 20 13:42:56 EST 2024,33.479295,-81.968425,6.4
Wed Nov 20 13:42:51 EST 2024,33.47934,-81.96843333333332,6.3
Wed Nov 20 13:42:48 EST 2024,33.47938833333333,-81.96842833333334,6.3
Wed Nov 20 13:42:44 EST 2024,33.479436666666665,-81.96842166666667,6.3
Wed Nov 20 13:42:25 EST 2024,33.47955666666667,-81.9684,6.5
Wed Nov 20 13:42:19 EST 2024,33.479665,-81.96837833333333,6.7
Wed Nov 20 13:42:09 EST 2024,33.479773333333334,-81.96835333333334,6.9
Wed Nov 20 13:42:02 EST 2024,33.479895000000006,-81.96833166666667,7.2
Wed Nov 20 13:41:57 EST 2024,33.47996,-81.96830166666668,7.5
Wed Nov 20 13:41:54 EST 2024,33.479908333333334,-81.968305,7.5
Wed Nov 20 13:41:43 EST 2024,33.47978333333333,-81.96828000000001,8.1
Wed Nov 20 13:41:41 EST 2024,33.47983166666667,-81.96826833333333,8.1
Wed Nov 20 13:41:39 EST 2024,33.479884999999996,-81.96825166666666,8.2
Wed Nov 20 13:41:30 EST 2024,33.479958333333336,-81.96825166666666,7.6
Wed Nov 20 13:41:29 EST 2024,33.47988,-81.96827,7.5
Wed Nov 20 13:41:28 EST 2024,33.479815,-81.9683,7.5
Wed Nov 20 13:41:18 EST 2024,33.479745,-81.96831999999999,7.2
Wed Nov 20 13:41:15 EST 2024,33.479683333333334,-81.96833333333333,7.2
Wed Nov 20 13:41:13 EST 2024,33.479641666666666,-81.96836166666667,7.2
Wed Nov 20 13:41:11 EST 2024,33.47957333333333,-81.96838833333332,7.1
Wed Nov 20 13:41:07 EST 2024,33.47952,-81.96841666666666,6.9
Wed Nov 20 13:40:46 EST 2024,33.479614999999995,-81.96840833333334,6.8
Wed Nov 20 13:40:43 EST 2024,33.47966333333333,-81.96837833333333,6.9
Wed Nov 20 13:40:41 EST 2024,33.47970833333333,-81.96837166666666,6.8
Wed Nov 20 13:40:23 EST 2024,33.47976666666667,-81.96836666666667,6.9
Wed Nov 20 13:40:20 EST 2024,33.47972,-81.968385,7.0
Wed Nov 20 13:40:18 EST 2024,33.47967333333334,-81.96841666666666,7.1
Wed Nov 20 13:40:16 EST 2024,33.47958833333333,-81.96844166666666,7.2
Wed Nov 20 13:40:14 EST 2024,33.47952,-81.96847,7.4
Wed Nov 20 13:40:08 EST 2024,33.479415,-81.96854,7.3
Wed Nov 20 13:39:51 EST 2024,33.47936833333333,-81.96855833333333,7.0
Wed Nov 20 13:39:38 EST 2024,33.479391666666665,-81.96850666666666,6.9
Wed Nov 20 13:39:29 EST 2024,33.47942166666667,-81.96844,7.0
Wed Nov 20 13:39:24 EST 2024,33.47937666666667,-81.96842166666667,7.0
Wed Nov 20 13:39:22 EST 2024,33.47933,-81.96841833333333,7.0
Wed Nov 20 13:39:15 EST 2024,33.479371666666665,-81.96844166666666,7.0
Wed Nov 20 13:39:13 EST 2024,33.47942,-81.968445,7.0
Wed Nov 20 13:39:09 EST 2024,33.479485,-81.96844166666666,7.1
Wed Nov 20 13:39:06 EST 2024,33.47957666666667,-81.96841833333333,7.2
Wed Nov 20 13:39:03 EST 2024,33.47962666666667,-81.96841166666667,7.2
Wed Nov 20 13:38:21 EST 2024,33.47971833333334,-81.96836499999999,9.2
Wed Nov 20 13:38:18 EST 2024,33.47966833333333,-81.968355,9.1
Wed Nov 20 13:38:02 EST 2024,33.47965166666667,-81.96825,8.7
Wed Nov 20 13:37:37 EST 2024,33.47963333333333,-81.96849833333334,8.1
Wed Nov 20 13:37:30 EST 2024,33.47960166666667,-81.96854,7.4
Wed Nov 20 13:33:23 EST 2024,33.47961833333333,-81.96856,52.7
Wed Nov 20 13:29:35 EST 2024,33.47997833333333,-81.96824166666667,8.5
Wed Nov 20 13:29:34 EST 2024,33.48003666666667,-81.96823833333333,8.6
Wed Nov 20 13:29:31 EST 2024,33.48012666666667,-81.96822333333333,75.6
Wed Nov 20 13:29:25 EST 2024,33.48007500000001,-81.96827333333334,8.4
Wed Nov 20 13:29:22 EST 2024,33.480030000000006,-81.96829,8.4
Wed Nov 20 13:29:21 EST 2024,33.47998833333334,-81.96831333333333,8.5
Wed Nov 20 13:29:18 EST 2024,33.47993833333333,-81.96832500000001,8.5
Wed Nov 20 13:29:15 EST 2024,33.479866666666666,-81.968345,8.6
Wed Nov 20 13:29:12 EST 2024,33.47977166666667,-81.96838833333332,8.9
Wed Nov 20 13:29:10 EST 2024,33.479706666666665,-81.96838333333334,9.1
Wed Nov 20 13:29:08 EST 2024,33.479635,-81.968385,9.4
Wed Nov 20 13:29:06 EST 2024,33.47958166666667,-81.96837333333333,9.8
Wed Nov 20 13:29:02 EST 2024,33.47952333333333,-81.96836499999999,11.4
Wed Nov 20 13:28:59 EST 2024,33.479614999999995,-81.96834833333334,13.4
Wed Nov 20 13:28:57 EST 2024,33.47955666666667,-81.96834166666666,13.5
Wed Nov 20 13:28:54 EST 2024,33.479598333333335,-81.96831999999999,13.8
Wed Nov 20 13:28:53 EST 2024,33.47965833333333,-81.96831166666666,13.9
Wed Nov 20 13:28:51 EST 2024,33.47976166666667,-81.96830333333334,14.1
Wed Nov 20 13:28:49 EST 2024,33.47988833333333,-81.96835666666666,14.3
Tue Nov 19 10:14:10 EST 2024,33.479765,-81.96835333333334,5.8
Tue Nov 19 10:14:05 EST 2024,33.47972,-81.96836166666667,5.9
Tue Nov 19 10:13:58 EST 2024,33.479655,-81.96837333333333,6.0
Tue Nov 19 10:13:47 EST 2024,33.479655,-81.968315,7.3
Tue Nov 19 10:13:44 EST 2024,33.47965833333333,-81.96825,7.9
Tue Nov 19 10:13:42 EST 2024,33.47969833333333,-81.96820166666666,8.8
Tue Nov 19 10:13:40 EST 2024,33.479749999999996,-81.96816166666667,9.3
Tue Nov 19 10:13:37 EST 2024,33.479728333333334,-81.96802666666667,9.4
Tue Nov 19 10:13:36 EST 2024,33.479835,-81.96801,9.7
Tue Nov 19 10:13:36 EST 2024,33.48007166666666,-81.967855,10.3
Tue Nov 19 10:13:34 EST 2024,33.48089166666667,-81.96761166666667,11.5
Tue Nov 19 10:13:33 EST 2024,33.48102666666667,-81.96747166666667,11.6
Tue Nov 19 10:13:31 EST 2024,33.48505,-81.96574000000001,14.7
Tue Nov 19 10:13:30 EST 2024,33.485085000000005,-81.96568666666667,14.7
Tue Nov 19 10:13:28 EST 2024,33.48503166666667,-81.96570166666667,14.7
Tue Nov 19 10:13:25 EST 2024,33.485040000000005,-81.96576499999999,15.1
Tue Nov 19 10:13:24 EST 2024,33.484988333333334,-81.96575333333334,10.2
